SamplePic,SampleSound,SampleMovie,r,c,Correct,r_1,c_1,Foil1,r_2,c_2,Foil2,r_3,c_3,Foil3,r_4,c_4,Foil4,r_5,c_5,SampleMode,Feedback,Correct_1,RT,Comment,filename,trial,correct,shape_combination,session,cont_trial,condition,test_shape
none,Potato.wav,none,0,0,Potato_02.jpg,3,2,Matata_01.jpg,1,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1128,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,19,1,Potato_02.jpg_Matata_01.jpg,9,819,regular,"NA"
none,Popsicle.wav,none,0,0,Popsicle_01.jpg,2,1,Snake_02.jpg,3,2,none,0,0,none,0,0,none,0,0,2,yes,YES (R),979,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,20,1,Popsicle_01.jpg_Snake_02.jpg,9,820,regular,"NA"
none,Watermelon.wav,none,0,0,Watermelon_01.jpg,2,1,Squirrel_02.jpg,1,3,none,0,0,none,0,0,none,0,0,2,yes,NO,1383,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,21,0,Watermelon_01.jpg_Squirrel_02.jpg,9,821,regular,"NA"
none,Bread.wav,none,0,0,Bread_01.jpg,3,2,Cheese_01.jpg,2,3,none,0,0,none,0,0,none,0,0,2,yes,YES,2294,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,22,1,Bread_01.jpg_Cheese_01.jpg,9,822,regular,"NA"
none,Squirrel.wav,none,0,0,Squirrel_02.jpg,1,2,Phone_02.jpg,3,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1083,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,23,1,Squirrel_02.jpg_Phone_02.jpg,9,823,regular,"NA"
none,Snake.wav,none,0,0,Snake_02.jpg,1,2,Milk_02.jpg,2,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1518,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,24,1,Snake_02.jpg_Milk_02.jpg,9,824,regular,"NA"
none,Juice.wav,none,0,0,Juice_02.jpg,1,2,Backpack_01.jpg,3,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1232,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,25,1,Juice_02.jpg_Backpack_01.jpg,9,825,regular,"NA"
none,Cheese.wav,none,0,0,Cheese_02.jpg,2,1,Banana_02.jpg,3,2,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1177,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,26,1,Cheese_02.jpg_Banana_02.jpg,9,826,regular,"NA"
none,mumu.wav,none,0,0,RSlide17.jpg,3,1,ESlide22.jpg,2,2,none,0,0,none,0,0,none,0,0,2,no,NO,818,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,27,0,RSlide17.jpg_ESlide22.jpg,9,827,test,round
none,Coconut.wav,none,0,0,Coconut_02.jpg,2,1,Celery_02.jpg,3,3,none,0,0,none,0,0,none,0,0,2,yes,YES,1629,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,28,1,Coconut_02.jpg_Celery_02.jpg,9,828,regular,"NA"
none,Nyota.wav,none,0,0,Nyota_02.jpg,2,3,Turtle_01.jpg,1,2,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1930,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,29,1,Nyota_02.jpg_Turtle_01.jpg,9,829,regular,"NA"
none,Lighter.wav,none,0,0,Lighter_02.jpg,3,2,Bowl_01.jpg,1,3,none,0,0,none,0,0,none,0,0,2,yes,NO,1409,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,30,0,Lighter_02.jpg_Bowl_01.jpg,9,830,regular,"NA"
none,Jelly.wav,none,0,0,Jelly_02.jpg,3,3,Watermelon_02.jpg,1,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1965,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,31,1,Jelly_02.jpg_Watermelon_02.jpg,9,831,regular,"NA"
none,Maisha.wav,none,0,0,Maisha_02.jpg,1,2,Ear_01.jpg,2,1,none,0,0,none,0,0,none,0,0,2,yes,YES,1193,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,32,1,Maisha_02.jpg_Ear_01.jpg,9,832,regular,"NA"
none,Onion.wav,none,0,0,Onion_02.jpg,3,3,Pineapple_01.jpg,2,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1862,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,33,1,Onion_02.jpg_Pineapple_01.jpg,9,833,regular,"NA"
none,kiki.wav,none,0,0,ESlide38.jpg,2,3,RSlide9.jpg,1,1,none,0,0,none,0,0,none,0,0,2,no,YES,1040,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,34,1,ESlide38.jpg_RSlide9.jpg,9,834,test,edgy
none,Peanut.wav,none,0,0,Peanut_01.jpg,3,1,Vitamin_01.jpg,2,2,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1006,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,35,1,Peanut_01.jpg_Vitamin_01.jpg,9,835,regular,"NA"
none,Tomato.wav,none,0,0,Tomato_01.jpg,1,1,Gorilla_01.jpg,3,3,none,0,0,none,0,0,none,0,0,2,yes,NO,1830,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,36,0,Tomato_01.jpg_Gorilla_01.jpg,9,836,regular,"NA"
none,Green Bean.wav,none,0,0,Green Bean_01.jpg,3,2,Wipies_01.jpg,2,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),869,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,37,1,Green Bean_01.jpg_Wipies_01.jpg,9,837,regular,"NA"
none,Vitamin.wav,none,0,0,Vitamin_01.jpg,3,3,Mushroom_01.jpg,2,1,none,0,0,none,0,0,none,0,0,2,yes,NO,1445,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,38,0,Vitamin_01.jpg_Mushroom_01.jpg,9,838,regular,"NA"
none,Jelly.wav,none,0,0,Jelly_01.jpg,3,2,Tummy_01.jpg,1,1,none,0,0,none,0,0,none,0,0,2,yes,YES,870,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,39,1,Jelly_01.jpg_Tummy_01.jpg,9,839,regular,"NA"
none,Key.wav,none,0,0,Key_02.jpg,1,3,Gorilla_02.jpg,3,2,none,0,0,none,0,0,none,0,0,2,yes,YES,1177,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,40,1,Key_02.jpg_Gorilla_02.jpg,9,840,regular,"NA"
none,Fire.wav,none,0,0,Fire_01.jpg,3,2,Noodles_02.jpg,1,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1343,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,41,1,Fire_01.jpg_Noodles_02.jpg,9,841,regular,"NA"
none,Bird.wav,none,0,0,Bird_02.jpg,3,2,Ball_02.jpg,2,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1141,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,42,1,Bird_02.jpg_Ball_02.jpg,9,842,regular,"NA"
none,Mushroom.wav,none,0,0,Mushroom_01.jpg,3,1,Maisha_01.jpg,1,3,none,0,0,none,0,0,none,0,0,2,yes,YES,1170,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,43,1,Mushroom_01.jpg_Maisha_01.jpg,9,843,regular,"NA"
none,Coconut.wav,none,0,0,Coconut_01.jpg,2,2,Oil_01.jpg,1,1,none,0,0,none,0,0,none,0,0,2,yes,NO,1340,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,44,0,Coconut_01.jpg_Oil_01.jpg,9,844,regular,"NA"
none,nunu.wav,none,0,0,RSlide19.jpg,1,1,Eshape.jpg,2,3,none,0,0,none,0,0,none,0,0,2,no,NO,917,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,45,0,RSlide19.jpg_Eshape.jpg,9,845,test,round
none,Peanut.wav,none,0,0,Peanut_02.jpg,2,1,Hat_02.jpg,1,2,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1039,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,46,1,Peanut_02.jpg_Hat_02.jpg,9,846,regular,"NA"
none,Onion.wav,none,0,0,Onion_01.jpg,1,2,Yogurt_01.jpg,2,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1342,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,47,1,Onion_01.jpg_Yogurt_01.jpg,9,847,regular,"NA"
none,Hose.wav,none,0,0,Hose_02.jpg,3,1,Hat_01.jpg,1,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1135,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,48,1,Hose_02.jpg_Hat_01.jpg,9,848,regular,"NA"
none,Orangutan.wav,none,0,0,Orangutan_01.jpg,3,1,Nyota_01.jpg,2,3,none,0,0,none,0,0,none,0,0,2,yes,NO,1714,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,49,0,Orangutan_01.jpg_Nyota_01.jpg,9,849,regular,"NA"
none,Backpack.wav,none,0,0,Backpack_02.jpg,1,2,Foot_02.jpg,3,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1374,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,50,1,Backpack_02.jpg_Foot_02.jpg,9,850,regular,"NA"
none,Green Bean.wav,none,0,0,Green Bean_02.jpg,3,2,Shirt_01.jpg,2,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),919,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,51,1,Green Bean_02.jpg_Shirt_01.jpg,9,851,regular,"NA"
none,Pillow.wav,none,0,0,Pillow_01.jpg,3,1,Key_02.jpg,1,2,none,0,0,none,0,0,none,0,0,2,yes,YES (R),2025,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,52,1,Pillow_01.jpg_Key_02.jpg,9,852,regular,"NA"
none,Melon.wav,none,0,0,Melon_02.jpg,2,1,Popsicle_01.jpg,3,2,none,0,0,none,0,0,none,0,0,2,yes,NO,2945,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,53,0,Melon_02.jpg_Popsicle_01.jpg,9,853,regular,"NA"
none,Fish.wav,none,0,0,Fish_01.jpg,2,1,Rock_02.jpg,3,2,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1177,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,54,1,Fish_01.jpg_Rock_02.jpg,9,854,regular,"NA"
none,Rock.wav,none,0,0,Rock_01.jpg,3,3,Fridge_01.jpg,2,1,none,0,0,none,0,0,none,0,0,2,yes,YES,1389,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,55,1,Rock_01.jpg_Fridge_01.jpg,9,855,regular,"NA"
none,Cooler.wav,none,0,0,Cooler_01.jpg,1,3,Melon_01.jpg,3,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1661,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,56,1,Cooler_01.jpg_Melon_01.jpg,9,856,regular,"NA"
none,gogo.wav,none,0,0,RSlide2.jpg,3,2,ESlide8.jpg,2,3,none,0,0,none,0,0,none,0,0,2,no,YES,911,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,57,1,RSlide2.jpg_ESlide8.jpg,9,857,test,round
none,Straw.wav,none,0,0,Straw_02.jpg,2,3,Bug_02.jpg,1,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1682,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,58,1,Straw_02.jpg_Bug_02.jpg,9,858,regular,"NA"
none,Raisin.wav,none,0,0,Raisin_02.jpg,3,2,Car_02.jpg,1,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),834,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,59,1,Raisin_02.jpg_Car_02.jpg,9,859,regular,"NA"
none,Orange.wav,none,0,0,Orange_01.jpg,2,2,Peanut_02.jpg,1,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1307,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,60,1,Orange_01.jpg_Peanut_02.jpg,9,860,regular,"NA"
none,Sweet Potato.wav,none,0,0,Sweet Potato_02.jpg,1,1,Camera_02.jpg,2,2,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1158,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,61,1,Sweet Potato_02.jpg_Camera_02.jpg,9,861,regular,"NA"
none,Egg.wav,none,0,0,Egg_01.jpg,1,2,Elikya_01.jpg,3,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1276,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,62,1,Egg_01.jpg_Elikya_01.jpg,9,862,regular,"NA"
none,Toothbrush.wav,none,0,0,Toothbrush_02.jpg,1,2,Trash_02.jpg,3,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1268,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,63,1,Toothbrush_02.jpg_Trash_02.jpg,9,863,regular,"NA"
none,Wipies.wav,none,0,0,Wipies_01.jpg,2,3,Brush_01.jpg,1,2,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1648,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,64,1,Wipies_01.jpg_Brush_01.jpg,9,864,regular,"NA"
none,Bug.wav,none,0,0,Bug_01.jpg,1,2,Sugar Cane_02.jpg,3,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1460,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,65,1,Bug_01.jpg_Sugar Cane_02.jpg,9,865,regular,"NA"
none,Stick.wav,none,0,0,Stick_01.jpg,3,3,Hose_02.jpg,2,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1702,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,66,1,Stick_01.jpg_Hose_02.jpg,9,866,regular,"NA"
none,Brush.wav,none,0,0,Brush_01.jpg,1,3,Milk_01.jpg,3,2,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1089,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,67,1,Brush_01.jpg_Milk_01.jpg,9,867,regular,"NA"
none,fefe.wav,none,0,0,ESlide46.jpg,2,1,RSlide37.jpg,3,2,none,0,0,none,0,0,none,0,0,2,no,NO,829,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,68,0,ESlide46.jpg_RSlide37.jpg,9,868,test,edgy
none,Melon.wav,none,0,0,Melon_01.jpg,1,2,Shoe_01.jpg,3,3,none,0,0,none,0,0,none,0,0,2,yes,NO,1787,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,69,0,Melon_01.jpg_Shoe_01.jpg,9,869,regular,"NA"
none,Maisha.wav,none,0,0,Maisha_01.jpg,2,2,Strawberries_01.jpg,1,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1085,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,70,1,Maisha_01.jpg_Strawberries_01.jpg,9,870,regular,"NA"
none,Lettuce.wav,none,0,0,Lettuce_02.jpg,3,3,Orange_02.jpg,1,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1603,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,71,1,Lettuce_02.jpg_Orange_02.jpg,9,871,regular,"NA"
none,Nyota.wav,none,0,0,Nyota_01.jpg,1,3,Teco_02.jpg,3,2,none,0,0,none,0,0,none,0,0,2,yes,NO,1144,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,72,0,Nyota_01.jpg_Teco_02.jpg,9,872,regular,"NA"
none,Stick.wav,none,0,0,Stick_02.jpg,1,1,Balloon_02.jpg,2,2,none,0,0,none,0,0,none,0,0,2,yes,YES,1209,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,73,1,Stick_02.jpg_Balloon_02.jpg,9,873,regular,"NA"
none,Baby.wav,none,0,0,Baby_01.jpg,2,2,Turtle_02.jpg,3,1,none,0,0,none,0,0,none,0,0,2,yes,YES,1226,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,74,1,Baby_01.jpg_Turtle_02.jpg,9,874,regular,"NA"
none,Gorilla.wav,none,0,0,Gorilla_01.jpg,3,2,Lemon_02.jpg,1,1,none,0,0,none,0,0,none,0,0,2,yes,YES,1093,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,75,1,Gorilla_01.jpg_Lemon_02.jpg,9,875,regular,"NA"
none,Kanzi.wav,none,0,0,Kanzi_01.jpg,1,2,Tea_02.jpg,2,1,none,0,0,none,0,0,none,0,0,2,yes,YES,1112,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,76,1,Kanzi_01.jpg_Tea_02.jpg,9,876,regular,"NA"
none,Groom.wav,none,0,0,Groom_02.jpg,1,2,Peanut_01.jpg,2,3,none,0,0,none,0,0,none,0,0,2,yes,YES,1001,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,77,1,Groom_02.jpg_Peanut_01.jpg,9,877,regular,"NA"
none,Brush.wav,none,0,0,Brush_02.jpg,2,2,Potato_02.jpg,1,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),887,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,78,1,Brush_02.jpg_Potato_02.jpg,9,878,regular,"NA"
none,pipi.wav,none,0,0,ESlide6.jpg,3,1,RSlide26.jpg,2,3,none,0,0,none,0,0,none,0,0,2,no,NO,1183,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,79,0,ESlide6.jpg_RSlide26.jpg,9,879,test,edgy
none,Apple.wav,none,0,0,Apple_02.jpg,2,2,Tv_02.jpg,3,3,none,0,0,none,0,0,none,0,0,2,yes,NO,1304,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,80,0,Apple_02.jpg_Tv_02.jpg,9,880,regular,"NA"
none,Shirt.wav,none,0,0,Shirt_02.jpg,2,3,Water_01.jpg,1,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),976,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,81,1,Shirt_02.jpg_Water_01.jpg,9,881,regular,"NA"
none,Tea.wav,none,0,0,Tea_02.jpg,1,2,Jelly_01.jpg,2,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1586,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,82,1,Tea_02.jpg_Jelly_01.jpg,9,882,regular,"NA"
none,Knife.wav,none,0,0,Knife_01.jpg,2,3,Fridge_02.jpg,3,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1194,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,83,1,Knife_01.jpg_Fridge_02.jpg,9,883,regular,"NA"
none,String.wav,none,0,0,String_01.jpg,1,2,Peaches_01.jpg,2,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1028,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,84,1,String_01.jpg_Peaches_01.jpg,9,884,regular,"NA"
none,Bunny.wav,none,0,0,Bunny_02.jpg,2,1,Bread_01.jpg,1,2,none,0,0,none,0,0,none,0,0,2,yes,NO,1984,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,85,0,Bunny_02.jpg_Bread_01.jpg,9,885,regular,"NA"
none,Baby.wav,none,0,0,Baby_02.jpg,1,2,Dog_01.jpg,2,1,none,0,0,none,0,0,none,0,0,2,yes,YES,1682,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,86,1,Baby_02.jpg_Dog_01.jpg,9,886,regular,"NA"
none,Grapes.wav,none,0,0,Grapes_01.jpg,2,1,Pinecone_01.jpg,3,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),861,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,87,1,Grapes_01.jpg_Pinecone_01.jpg,9,887,regular,"NA"
none,Foot.wav,none,0,0,Foot_01.jpg,2,3,Sweet Potato_01.jpg,3,2,none,0,0,none,0,0,none,0,0,2,yes,YES,2002,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,88,1,Foot_01.jpg_Sweet Potato_01.jpg,9,888,regular,"NA"
none,Camera.wav,none,0,0,Camera_02.jpg,1,2,Grapes_02.jpg,2,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1805,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,89,1,Camera_02.jpg_Grapes_02.jpg,9,889,regular,"NA"
none,sisi.wav,none,0,0,ESlide34.jpg,3,3,RSlide33.jpg,1,1,none,0,0,none,0,0,none,0,0,2,no,YES,866,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,90,1,ESlide34.jpg_RSlide33.jpg,9,890,test,edgy
none,Kanzi.wav,none,0,0,Kanzi_02.jpg,3,3,Hand_01.jpg,1,2,none,0,0,none,0,0,none,0,0,2,yes,NO,1244,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,91,0,Kanzi_02.jpg_Hand_01.jpg,9,891,regular,"NA"
none,Straw.wav,none,0,0,Straw_02.jpg,2,1,String_02.jpg,1,2,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1654,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,92,1,Straw_02.jpg_String_02.jpg,9,892,regular,"NA"
none,Straw.wav,none,0,0,Straw_01.jpg,1,1,Tummy_02.jpg,2,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1644,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,93,1,Straw_01.jpg_Tummy_02.jpg,9,893,regular,"NA"
none,Brush.wav,none,0,0,Brush_01.jpg,1,2,Peas_01.jpg,2,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1272,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,94,1,Brush_01.jpg_Peas_01.jpg,9,894,regular,"NA"
none,Baby.wav,none,0,0,Baby_02.jpg,3,2,Pinecone_01.jpg,2,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1421,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,95,1,Baby_02.jpg_Pinecone_01.jpg,9,895,regular,"NA"
none,sese.wav,none,0,0,Eshape4.jpg,1,1,Rshape5.jpg,3,2,none,0,0,none,0,0,none,0,0,2,no,NO,828,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,96,0,Eshape4.jpg_Rshape5.jpg,9,896,test,edgy
none,Stethoscope.wav,none,0,0,Stethoscope_02.jpg,3,2,Watermelon_01.jpg,1,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1230,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,97,1,Stethoscope_02.jpg_Watermelon_01.jpg,9,897,regular,"NA"
none,Ball.wav,none,0,0,Ball_02.jpg,1,3,Lighter_01.jpg,2,2,none,0,0,none,0,0,none,0,0,2,yes,NO,1932,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,98,0,Ball_02.jpg_Lighter_01.jpg,9,898,regular,"NA"
none,Bubbles.wav,none,0,0,Bubbles_01.jpg,2,3,Ice_01.jpg,1,2,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1209,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,99,1,Bubbles_01.jpg_Ice_01.jpg,9,899,regular,"NA"
none,Wipies.wav,none,0,0,Wipies_01.jpg,1,1,Carrot_01.jpg,3,2,none,0,0,none,0,0,none,0,0,2,yes,YES,1385,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,100,1,Wipies_01.jpg_Carrot_01.jpg,9,900,regular,"NA"
none,Swelling.wav,none,0,0,Swelling_02.jpg,1,2,Bread_01.jpg,3,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1867,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_12_10_55_59.csv,101,1,Swelling_02.jpg_Bread_01.jpg,9,901,regular,"NA"
none,Turtle.wav,none,0,0,Turtle_01.jpg,2,2,Sugar Cane_01.jpg,1,3,none,0,0,none,0,0,none,0,0,2,yes,YES,1448,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_14_10_23_33.csv,2,1,Turtle_01.jpg_Sugar Cane_01.jpg,10,902,regular,"NA"
none,Yogurt.wav,none,0,0,Yogurt_02.jpg,1,1,Car_02.jpg,2,2,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1426,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_14_10_23_33.csv,3,1,Yogurt_02.jpg_Car_02.jpg,10,903,regular,"NA"
